"stocklong","reference","year","n","n_sd","n_units","catch","sp","sp_sd","prey1","prey1_sd1","prey1_sd2","prey1_name"
"Spotted spiny dogfish Pacific Coast","RAM",2002,225000,0.933609958506224,"ram",2160,1160,0.00481327800829876,1179000,0.521450685537373,-47622.2222222222,"Pacific hake"
"Spotted spiny dogfish Pacific Coast","RAM",2003,224000,0.929460580912863,"ram",1590,1590,0.00659751037344398,1288000,0.569659442724458,61377.7777777778,"Pacific hake"
"Spotted spiny dogfish Pacific Coast","RAM",2004,224000,0.929460580912863,"ram",2240,240,0.000995850622406639,1219000,0.539141972578505,-7622.22222222225,"Pacific hake"
"Spotted spiny dogfish Pacific Coast","RAM",2005,222000,0.921161825726141,"ram",2400,2400,0.00995850622406639,1020000,0.451127819548872,-206622.222222222,"Pacific hake"
"Spotted spiny dogfish Pacific Coast","RAM",2006,222000,0.921161825726141,"ram",1570,570,0.00236514522821577,774000,0.342326404245909,-452622.222222222,"Pacific hake"
"Spotted spiny dogfish Pacific Coast","RAM",2007,221000,0.91701244813278,"ram",1360,-640,-0.00265560165975104,580000,0.256523662096418,-646622.222222222,"Pacific hake"
"Spotted spiny dogfish Pacific Coast","RAM",2008,219000,0.908713692946058,"ram",2300,2300,0.00954356846473029,491000,0.217160548429898,-735622.222222222,"Pacific hake"
"Spotted spiny dogfish Pacific Coast","RAM",2009,219000,0.908713692946058,"ram",1150,150,0.000622406639004149,384000,0.16983635559487,-842622.222222222,"Pacific hake"
"Spotted spiny dogfish Pacific Coast","RAM",2010,218000,0.904564315352697,"ram",1160,160,0.000663900414937759,483000,0.213622291021672,-743622.222222222,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1966,221000,1,"ram",1160,160,0.000723981900452489,960000,0.424590888987174,-359641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1967,220000,0.995475113122172,"ram",1230,-770,-0.0034841628959276,887000,0.392304290137107,-432641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1968,218000,0.986425339366516,"ram",2000,0,0,835000,0.369305616983636,-484641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1969,216000,0.97737556561086,"ram",555,-445,-0.00201357466063348,887000,0.392304290137107,-432641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1970,215000,0.972850678733032,"ram",706,-294,-0.00133031674208145,940000,0.415745245466608,-379641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1971,214000,0.968325791855204,"ram",842,-158,-0.000714932126696833,928000,0.410437859354268,-391641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1972,213000,0.963800904977376,"ram",1690,-310,-0.0014027149321267,1107000,0.489606368863335,-212641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1973,211000,0.95475113122172,"ram",3090,-910,-0.00411764705882353,1262000,0.558160106147722,-57641.0256410257,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1974,207000,0.936651583710407,"ram",1460,460,0.00208144796380091,1279000,0.565678903140203,-40641.0256410257,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1975,206000,0.932126696832579,"ram",2270,-730,-0.00330316742081448,1274000,0.563467492260062,-45641.0256410257,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1976,203000,0.918552036199095,"ram",1040,40,0.000180995475113122,1248000,0.551968155683326,-71641.0256410257,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1977,202000,0.914027149321267,"ram",1450,-550,-0.00248868778280543,1180000,0.521892967713401,-139641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1978,2e+05,0.904977375565611,"ram",1210,210,0.000950226244343891,1092000,0.48297213622291,-227641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1979,199000,0.900452488687783,"ram",1830,-1170,-0.00529411764705882,1126000,0.498009730207873,-193641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1980,196000,0.886877828054299,"ram",1280,280,0.00126696832579186,1134000,0.501547987616099,-185641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1981,195000,0.882352941176471,"ram",1730,-270,-0.00122171945701357,1114000,0.492702344095533,-205641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1982,193000,0.873303167420814,"ram",1910,-90,-0.000407239819004525,1499000,0.662980981866431,179358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1983,191000,0.864253393665158,"ram",2290,-710,-0.00321266968325792,1882000,0.832375055285272,562358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1984,188000,0.850678733031674,"ram",2810,-190,-0.00085972850678733,2007000,0.88766032728881,687358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1985,185000,0.83710407239819,"ram",3390,-1610,-0.00728506787330317,1920000,0.849181777974348,600358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1986,180000,0.81447963800905,"ram",2910,-90,-0.000407239819004525,2141000,0.946926138876603,821358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1987,177000,0.800904977375566,"ram",2560,-440,-0.00199095022624434,2261000,1,941358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1988,174000,0.787330316742081,"ram",2910,-90,-0.000407239819004525,2174000,0.961521450685537,854358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1989,171000,0.773755656108597,"ram",4900,-100,-0.000452488687782805,2097000,0.927465723131358,777358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1990,166000,0.751131221719457,"ram",4150,150,0.000678733031674208,1978000,0.874834144183989,658358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1991,162000,0.733031674208145,"ram",3530,530,0.00239819004524887,1806000,0.798761609907121,486358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1992,159000,0.719457013574661,"ram",3380,380,0.00171945701357466,1661000,0.734630694383016,341358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1993,156000,0.705882352941177,"ram",3850,-150,-0.000678733031674208,1502000,0.664307828394516,182358.974358974,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1994,152000,0.687782805429864,"ram",3440,440,0.00199095022624434,1321000,0.584254754533392,1358.97435897426,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1995,149000,0.67420814479638,"ram",1960,960,0.00434389140271493,1105000,0.488721804511278,-214641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1996,148000,0.669683257918552,"ram",1630,-370,-0.00167420814479638,1049000,0.463954002653693,-270641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1997,146000,0.660633484162896,"ram",1490,490,0.00221719457013575,956000,0.422821760283061,-363641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1998,145000,0.656108597285068,"ram",1250,1250,0.00565610859728507,854000,0.377708978328173,-465641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",1999,145000,0.656108597285068,"ram",834,834,0.0037737556561086,742000,0.328173374613003,-577641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",2000,145000,0.656108597285068,"ram",849,-151,-0.000683257918552036,648000,0.286598850066342,-671641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",2001,144000,0.65158371040724,"ram",551,1551,0.00701809954751131,924000,0.408668730650155,-395641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",2002,145000,0.656108597285068,"ram",785,785,0.00355203619909502,1179000,0.521450685537373,-140641.025641026,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",2003,145000,0.656108597285068,"ram",827,-173,-0.000782805429864253,1288000,0.569659442724458,-31641.0256410257,"Pacific hake"
"Shortspine thornyhead Pacific Coast","RAM",2004,144000,0.65158371040724,"ram",705,1705,0.00771493212669683,1219000,0.539141972578505,-100641.025641026,"Pacific hake"
"Striped marlin North Pacific","RAM",1952,89302.73,1,"ram",5210,1988.88,0.0222712116415703,33991,0.0555441169742011,-111885.871153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1953,86081.61,0.963930330013427,"ram",3140,4601.11,0.0515226130264999,28592.7,0.0467228464419476,-117284.171153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1954,87542.72,0.980291643939665,"ram",4220,2730.34,0.0305739813329335,31721.9,0.0518362191240008,-114154.971153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1955,86053.06,0.963610630940398,"ram",4150,3237.84,0.0362568983053485,38991.7,0.0637156760855214,-106885.171153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1956,85140.9,0.953396385530431,"ram",5820,598.050000000003,0.00669688373468541,45090.2,0.0736811315698309,-100786.671153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1957,79918.95,0.89492168940412,"ram",5810,913.479999999996,0.010229026593028,40031.8,0.0654152858664889,-105845.071153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1958,75022.43,0.840091114795707,"ram",8290,1397.09000000001,0.0156444265477664,32676.7,0.0533964416207489,-113200.171153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1959,68129.52,0.762905232572397,"ram",8310,2858.71,0.0320114513856407,33843.3,0.055302762907622,-112033.571153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1960,62678.23,0.701862417867853,"ram",6680,6054.06,0.0677925523665402,35366,0.0577909811688269,-110510.871153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1961,62052.29,0.694853225651668,"ram",7060,6071.25,0.0679850436823152,35607.8,0.0581861024504709,-110269.071153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1962,61063.54,0.68378133568817,"ram",8320,4448.02,0.0498083317273727,38256.4,0.062514134818388,-107620.471153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1963,57191.56,0.640423422665802,"ram",8950,5248.06,0.0587670724064091,38083,0.0622307848174076,-107793.871153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1964,53489.62,0.598969594770507,"ram",17300,663.5,0.0074297840614727,29331,0.0479292899582328,-116545.871153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1965,36853.12,0.41267629780187,"ram",15000,6484.57,0.0726133456390415,18498.5,0.0302280853122079,-127378.371153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1966,28337.69,0.317321654108447,"ram",10700,11093.16,0.124219718702888,13217.8,0.0215989829467093,-132659.071153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1967,28730.85,0.32172420708751,"ram",14000,13492.46,0.151086758489914,10701.7,0.0174874665830016,-135175.171153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1968,28223.31,0.316040842200457,"ram",17800,23774.32,0.266221648543107,12437.3,0.0203235811256871,-133439.571153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1969,34197.63,0.382940476735706,"ram",12600,35394.53,0.396343202497841,19114.7,0.0312350072880104,-126762.171153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1970,56992.16,0.638190568194276,"ram",15600,34228.27,0.383283579348582,29403.1,0.0480471073461838,-116473.771153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1971,75620.43,0.846787438637094,"ram",14500,19405.76,0.217303099244558,39319.3,0.0642510016929101,-106557.571153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1972,80526.19,0.901721481526937,"ram",9760,9820.5,0.109968642615965,43519.9,0.0711151309554157,-102356.971153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1973,80586.69,0.902398952417244,"ram",11700,3523.67,0.0394575843314084,47194.4,0.0771195691249812,-98682.4711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1974,72410.36,0.81084150506933,"ram",11700,1339.32,0.0149975258315171,52977.2,0.0865691445902046,-92899.6711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1975,62049.68,0.694823999221524,"ram",13700,-1410.26,-0.0157919024424002,67411.2,0.110155499343099,-78465.6711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1976,46939.42,0.525621333188806,"ram",9960,-248.709999999999,-0.00278502124179181,91854.8,0.150098371799648,-54022.0711538461,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1977,36730.71,0.411305567030258,"ram",8770,689.740000000002,0.00772361606414498,139675,0.228240550097718,-6201.87115384615,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1978,28650.45,0.320823898664688,"ram",9480,6055.45,0.0678081174002183,243480,0.397866541169088,97603.1288461538,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1979,25225.9,0.282476246806789,"ram",8960,5992.75,0.0671060112048086,367600,0.600688929414149,221723.128846154,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1980,22258.65,0.249249379050338,"ram",10900,10550.65,0.118144764443371,437089,0.714239726519861,291212.128846154,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1981,21909.3,0.245337404578785,"ram",9300,12456.2,0.13948285791487,546112,0.892392362949455,400235.128846154,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1982,25065.5,0.280680109107527,"ram",9080,8342.31,0.0934160691392077,611964,1,466087.128846154,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1983,24327.81,0.272419555370816,"ram",7370,7460.85,0.0835455982140747,591001,0.965744717009497,445124.128846154,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1984,24418.66,0.273436881492873,"ram",8110,7591.61,0.0850098311664156,572172,0.934976567249054,426295.128846154,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1985,23900.27,0.267632019760202,"ram",8280,8472.96,0.0948790703262935,493089,0.805748377355531,347212.128846154,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1986,24093.23,0.269792759974975,"ram",10600,10285.03,0.115170387288272,419170,0.684958592335497,273293.128846154,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1987,23778.26,0.266265768134972,"ram",9930,7351.89,0.0823254787395638,345766,0.565010360086541,199889.128846154,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1988,21200.15,0.237396437936444,"ram",10600,4918.55,0.055077263595413,297606,0.486312920367865,151729.128846154,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1989,15518.7,0.173776322403582,"ram",8910,8878.64,0.0994218205871198,237230,0.387653522102607,91353.1288461538,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1990,15487.34,0.173425157327217,"ram",7080,9083.23,0.101712791982955,211149,0.345035002058945,65272.1288461538,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1991,17490.57,0.195857058345249,"ram",7190,5732.71,0.064194118141741,170401,0.27844938591159,24524.1288461538,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1992,16033.28,0.179538520266962,"ram",6880,6614.47,0.0740679484266606,127154,0.207780196220693,-18722.8711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1993,15767.75,0.176565150919798,"ram",7800,7610.85,0.0852252781073994,110197,0.180071049931042,-35679.8711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1994,15578.6,0.174447074574316,"ram",7430,7106.38,0.0795762906688295,92115.1,0.150523723617729,-53761.7711538461,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1995,15254.98,0.170823221193798,"ram",7730,4761.54,0.0533190866617404,104429,0.170645658894968,-41447.8711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1996,12286.52,0.137582804019541,"ram",6080,5158.79,0.0577674389125618,116908,0.191037381283866,-28968.8711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1997,11365.31,0.127267217922677,"ram",6470,6238.84,0.0698616940377971,125597,0.205235928910851,-20279.8711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1998,11134.15,0.124678719228404,"ram",6940,5268.831,0.0589996632801707,102816,0.16800988293429,-43060.8711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",1999,9462.981,0.105965192777421,"ram",5900,5774.974,0.0646673847484842,69736.9,0.113955886293965,-76139.9711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",2000,9337.955,0.104565168388469,"ram",5070,5838.045,0.0653736453521634,54266.5,0.0886759678673909,-91610.3711538462,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",2001,10106,0.113165633346259,"ram",4930,3340.039,0.0374013090081345,32720.8,0.053468504683282,-113156.071153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",2002,8516.039,0.0953614631937904,"ram",4420,3772.559,0.0422446099912063,27249.5,0.044527946088332,-118627.371153846,"Pacific chub mackerel"
"Striped marlin North Pacific","RAM",2003,7868.598,0.088111505661697,"ram",4630,4570.703,0.0511821195163911,31670.1,0.0517515736219778,-114206.771153846,"Pacific chub mackerel"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1982,8589.045,0.0609480642048196,"ram",NA,-1536.786,-0.0109050693991087,1139750,0.867080166972367,174990.670833333,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1983,7052.259,0.0500429948057109,"ram",NA,887.805,0.00629988504442111,891250.5,0.67803082461435,-73508.8291666666,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1984,7940.064,0.056342879850132,"ram",NA,1642.355,0.0116541894922086,801268.2,0.609575577666723,-163491.129166667,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1985,9582.419,0.0679970693423406,"ram",NA,446.501,0.00316838153898555,1097484,0.834925738073701,132724.670833333,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1986,10028.92,0.0711654508813261,"ram",NA,2158.08,0.0153137861542392,1076322,0.818826461483687,111562.670833333,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1987,12187,0.0864792370355653,"ram",NA,5667.76,0.0402185575203656,1163603,0.885226658064968,198843.670833333,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1988,17854.76,0.126697794555931,"ram",NA,11738.77,0.083298586472141,866595.9,0.659274505522762,-98163.4291666666,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1989,29593.53,0.209996381028072,"ram",NA,7716.81,0.0547586642445573,1071328,0.815027208705569,106568.670833333,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1990,37310.34,0.264755045272629,"ram",NA,8118.32000000001,0.0576077885952713,1124183,0.855237362007016,159423.670833333,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1991,45428.66,0.3223628338679,"ram",NA,11579.55,0.0821687576282251,1011980,0.769877418181791,47220.6708333334,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1992,57008.21,0.404531591496126,"ram",NA,12259.68,0.086994976015441,1152560,0.876825547045993,187800.670833333,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1993,69267.89,0.491526567511567,"ram",NA,10776.54,0.0764705798870313,1314469,1,349709.670833333,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1994,80044.43,0.567997147398598,"ram",NA,20289.77,0.143976682467145,1022785,0.778097467494479,58025.6708333334,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1995,100334.2,0.711973829865743,"ram",NA,14576.9,0.103438023331725,1187298,0.903252948529026,222538.670833333,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1996,114911.1,0.815411853197468,"ram",NA,3104.79999999999,0.0220317334165933,1054017,0.801857632245416,89257.6708333334,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1997,118015.9,0.837443586614061,"ram",NA,-14376.3,-0.102014561039993,864314.2,0.65753867150918,-100445.129166667,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1998,103639.6,0.735429025574068,"ram",NA,1396.7,0.00991101586670828,729439.8,0.55493115470962,-235319.529166667,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",1999,105036.3,0.745340041440777,"ram",NA,18315.1,0.12996437796259,653877.5,0.497446117025202,-310881.829166667,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",2000,123351.4,0.875304419403366,"ram",NA,162.600000000006,0.00115381340296902,758258.1,0.576855064668699,-206501.229166667,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",2001,123514,0.876458232806335,"ram",NA,13311.9,0.0944615537452811,792123.9,0.602618928251636,-172635.429166667,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",2002,136825.9,0.970919786551616,"ram",NA,4098.10000000001,0.0290802134483836,745577.7,0.567208279541016,-219181.629166667,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",2003,140924,1,"ram",NA,-3663.70000000001,-0.0259977008884222,1077214,0.819505062500523,112454.670833333,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",2004,137260.3,0.974002299111578,"ram",NA,604,0.00428599812664983,869167.7,0.661231037019511,-95591.6291666667,"Atlantic menhaden"
"Striped bass Gulf of Maine / Cape Hatteras","RAM",2005,137864.3,0.978288297238228,"ram",NA,-9385.09999999999,-0.0665968891033464,689357.4,0.524437928927955,-275401.929166667,"Atlantic menhaden"
"Swordfish Northern Atlantic","RAM",1967,101000,0.952830188679245,"ram",9110,8110,0.0765094339622641,0.242,0.0259100642398287,-1.37284210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1968,1e+05,0.943396226415094,"ram",9170,8770,0.0827358490566038,0.307,0.0328693790149893,-1.30784210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1969,99600,0.939622641509434,"ram",9200,8700,0.0820754716981132,0.073,0.00781584582441113,-1.54184210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1970,99100,0.934905660377358,"ram",9500,8800,0.0830188679245283,0.268,0.0286937901498929,-1.34684210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1971,98400,0.928301886792453,"ram",5270,8870,0.0836792452830189,0.337,0.0360813704496788,-1.27784210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1972,102000,0.962264150943396,"ram",4770,7770,0.0733018867924528,0.292,0.0312633832976445,-1.32284210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1973,105000,0.990566037735849,"ram",6070,7070,0.0666981132075472,0.353,0.0377944325481799,-1.26184210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1974,106000,1,"ram",6360,6360,0.06,0.392,0.0419700214132762,-1.22284210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1975,106000,1,"ram",8840,6840,0.0645283018867925,1.417,0.151713062098501,-0.197842105263158,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1976,104000,0.981132075471698,"ram",6700,7700,0.0726415094339623,7.018,0.751391862955032,5.40315789473684,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1977,105000,0.990566037735849,"ram",6410,6410,0.0604716981132075,3.74,0.400428265524625,2.12515789473684,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1978,105000,0.990566037735849,"ram",11800,7800,0.0735849056603774,4.529,0.484903640256959,2.91415789473684,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1979,101000,0.952830188679245,"ram",11900,8800,0.0830188679245283,6.053,0.648072805139186,4.43815789473684,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1980,97900,0.923584905660377,"ram",13600,9600,0.0905660377358491,3.285,0.351713062098501,1.67015789473684,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1981,93900,0.885849056603774,"ram",11200,10200,0.0962264150943396,9.34,1,7.72515789473684,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1982,92900,0.876415094339623,"ram",13200,10600,0.1,0.602,0.0644539614561028,-1.01284210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1983,90300,0.85188679245283,"ram",14500,11100,0.104716981132075,0.233,0.0249464668094218,-1.38184210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1984,86900,0.819811320754717,"ram",12800,11600,0.109433962264151,0.519,0.0555674518201285,-1.09584210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1985,85700,0.808490566037736,"ram",14400,11900,0.112264150943396,0.355,0.0380085653104925,-1.25984210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1986,83200,0.784905660377359,"ram",18500,12600,0.118867924528302,0.257,0.0275160599571734,-1.35784210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1987,77300,0.729245283018868,"ram",20200,13200,0.124528301886792,1.527,0.163490364025696,-0.0878421052631579,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1988,70300,0.663207547169811,"ram",19500,13600,0.128301886792453,2.997,0.320877944325482,1.38215789473684,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1989,64400,0.607547169811321,"ram",17300,13800,0.130188679245283,3.307,0.35406852248394,1.69215789473684,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1990,60900,0.574528301886792,"ram",15700,13700,0.129245283018868,2.401,0.257066381156317,0.786157894736842,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1991,58900,0.555660377358491,"ram",14900,13700,0.129245283018868,0.691,0.073982869379015,-0.923842105263158,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1992,57700,0.544339622641509,"ram",15400,13600,0.128301886792453,0.804,0.0860813704496788,-0.810842105263158,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1993,55900,0.527358490566038,"ram",16700,13500,0.127358490566038,1.595,0.170770877944325,-0.0198421052631579,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1994,52700,0.497169811320755,"ram",15500,13300,0.125471698113208,0.86,0.0920770877944325,-0.754842105263158,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1995,50500,0.476415094339623,"ram",16900,13200,0.124528301886792,0.7,0.0749464668094218,-0.914842105263158,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1996,46800,0.441509433962264,"ram",15200,12700,0.119811320754717,0.926,0.0991434689507495,-0.688842105263158,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1997,44300,0.417924528301887,"ram",13000,12600,0.118867924528302,0.521,0.0557815845824411,-1.09384210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1998,43900,0.414150943396226,"ram",12200,12500,0.117924528301887,1.4,0.149892933618844,-0.214842105263158,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",1999,44200,0.416981132075472,"ram",11600,12700,0.119811320754717,0.192,0.0205567451820128,-1.42284210526316,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",2000,45300,0.427358490566038,"ram",11500,12900,0.121698113207547,0.706,0.0755888650963597,-0.908842105263158,"Northern shortfin squid"
"Swordfish Northern Atlantic","RAM",2001,46700,0.440566037735849,"ram",10000,13000,0.122641509433962,0.323,0.0345824411134904,-1.29184210526316,"Northern shortfin squid"
