"outfile","dataset","framework","covariate","type","stockid","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi"
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","COD3M",0.508476988989042,0.165277813970738,0.268897994336464,0.961512743779887,1.50702589435727,0.551823156467751,0.735246673890218,3.0889320916567,-0.0338411514165583,0.0830516419425988,-0.196622369624052,0.128940066790935,"none",0.113333087402382,0.016766660536489,0.0848059690342926,0.151456186945545
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","COD3NO",0.825754994256669,0.239491708639757,0.467707962257325,1.45789972710509,0.709625365877835,0.110647363196652,0.522762297001062,0.963283241324168,-0.0421730791682915,0.0885108167137378,-0.215654279927218,0.131308121590635,"none",0.182325281083536,0.0249637598102956,0.139411709007469,0.238448465762725
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","COD3Pn4RS",0.178865626560995,0.0282720739058899,0.131214180760755,0.243822063892549,5.01831259207411,1.27585230121265,3.04891169034547,8.25981984047432,0.0471728973314213,0.0688244300134009,-0.0877229854948444,0.182068780157687,"none",0.0881219923745137,0.00983131989681133,0.0708138751322841,0.109660508276768
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","COD3Ps",1.1715822398385,0.336984913664327,0.66670729766951,2.05878194149513,0.747162819778154,0.0775291661624006,0.609661697168653,0.91567549979183,-0.0170365988431037,0.0789126964265262,-0.171705483839095,0.137632286152888,"none",0.311825597866859,0.0424482550390898,0.238801531033352,0.407179983579939
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","COD4TVn",0.159460821432052,0.0257077005827438,0.116258260729043,0.218717821962328,5.09485265099577,1.29411166711039,3.0968436040365,8.38192910404805,0.0401837942438572,0.0918242077285772,-0.139791652904154,0.220159241391868,"none",0.0927032266746991,0.0104926471479327,0.0742590751067472,0.115728457748052
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","birds","COMGUIFIUU",0.29235799909574,0.19470877528611,0.0792518020699537,1.07850165425664,0.778215547436092,0.100885387196715,0.603602202613786,1.00334199518944,-0.0120129468325532,0.08414072394739,-0.176928765769438,0.152902872104331,"none",0.105408057108157,0.0192455497930487,0.0736982864105144,0.150761422612008
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","mammals","GSEALSABLEISL",0.0975726872437921,0.0174950701145143,0.0686597975504374,0.138660899618604,5.04460181229203,1.36195838894627,2.97175117229833,8.56330357729741,-0.0431077650917243,0.0801935214984601,-0.200287067228706,0.114071537045257,"none",0.0407588117154942,0.00649047533744918,0.0298313432401559,0.055689102535043
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","birds","GUACORPERU",0.113342402306424,0.0931318967267321,0.0226443017200566,0.56731712549179,0.119401184227152,0.116178546411986,0.0177323298140428,0.803991519690547,-0.0873567324055447,0.11305668251411,-0.308947830133201,0.134234365322112,"none",0.0897968167863225,0.00901955322952245,0.0737498711690442,0.109335354450638
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","HAKENRTN",0.607972836768063,0.0500383251126551,0.517399466713113,0.714401529239995,2.07868890968593,0.272683804846971,1.60740849062094,2.68814530249378,-0.00205788080192106,0.0463148583519785,-0.0928350031717989,0.0887192415679568,"none",0.0536771996387997,0.00655772362960702,0.0422471057477125,0.0681997431556496
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","HAKESOTH",0.650765768298902,0.0610690419982654,0.541433262724491,0.782175965803484,1.74773369109904,0.226152605115937,1.3562188247125,2.25227153564263,0.0566115009779492,0.0507662505908487,-0.0428903501801143,0.156113352136013,"none",0.0684718027313176,0.00857774265935107,0.0535644075122165,0.0875280430985295
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","HMACKIIa-IVa-Vb-VIa-VII-VIII",0.113900055392151,0.0459826484003879,0.0516272056725978,0.251286554236671,1.10436439691079,0.25100092795262,0.707370581335253,1.72416093253686,-0.0204041356161525,0.0800724522311258,-0.177346141989159,0.136537870756854,"none",0.0508782000187582,0.00657104040126684,0.0394998109231692,0.0655342690673589
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","MACKNEICES",0.255433042577323,0.0666955734748776,0.153114945645215,0.426124562598161,1.70130678096743,0.46210384563716,0.999027801374739,2.89726147659032,-0.0502470233830703,0.0682492148264613,-0.184015484442934,0.0835214376767939,"none",0.0546091874269496,0.0071051551894094,0.0423169702776196,0.0704720430566575
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","MONKSGBMATL",0.484608659315773,0.0365385059512539,0.418033540185676,0.561786388191532,1.03992744965256,0.0191158096360022,1.00312736854257,1.07807755470983,-0.0597100901364112,0.0426748393341208,-0.143352775231288,0.0239325949584657,"none",0.0181694010490469,0.00255202744494491,0.0137968781822916,0.0239276690073866
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","mammals","NFURSTGEORGE",0.121638958649724,0.0887534790546996,0.0291061513862862,0.508347395882803,0.593791308455584,0.113744257126654,0.407922932888977,0.864349830739615,-0.00170080035152808,0.0830063962797831,-0.164393337059903,0.160991736356847,"none",0.0787305928683167,0.00892089179768979,0.063051130473742,0.0983092009108075
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","mammals","NFURSTPAUL",0.063947856584683,0.0753632483034553,0.006348296926138,0.644161482891276,0.589365989861444,0.202167751108506,0.300881578751359,1.15444844262933,-0.00623020760781486,0.0824224389077261,-0.167778187866958,0.155317772651328,"none",0.0762799470964479,0.00842559660653504,0.0614310768600621,0.0947180258990336
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","PACBTUNA",0.260685393532688,0.0300276661179845,0.20800186312107,0.326712815845007,1.73138630481296,0.25379704000309,1.29902477065864,2.30765309808062,-0.112003554290839,0.0633991029674247,-0.236265796106991,0.0122586875253136,"none",0.0444279979281775,0.00412874631127965,0.0370298646643146,0.0533041915707655
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","birds","PERBOOPERU",0.681060528194935,0.160479490157219,0.429152758580324,1.08083528252178,0.563883346591181,0.0392078598981524,0.492042426409833,0.646213439119232,-0.0250128803273238,0.0806206951853173,-0.183029442890546,0.133003682235898,"none",0.176981920774492,0.0171984701843067,0.146288660090741,0.214115026151717
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","birds","PERPELPERU",0.474286304796054,0.159124384413516,0.245728106153123,0.915432517828964,0.36729012978016,0.0686949809399668,0.254568384714985,0.529924560683224,-0.00698188373134072,0.0811518562095755,-0.166039521902109,0.152075754439427,"none",0.183534969459281,0.0178305521159375,0.151712886815631,0.222031797835044
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","mammals","PHSEALJFUCA",0.53460843333202,0.205064128434373,0.252073661182019,1.13382007326557,0.764429169355197,0.0788773436843683,0.624460133316142,0.935771434851934,-0.025716763747504,0.0855730270834031,-0.193439896830974,0.142006369335966,"none",0.148259403757758,0.0262545191323506,0.104781458446392,0.20977805738266
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","mammals","PHSEALOR",0.531708628835714,0.171932069921538,0.28211494426933,1.00212367944767,0.869597380979801,0.0372271930268375,0.799609380884934,0.94571127238407,-0.0246811749984542,0.0834252170684475,-0.188194600452611,0.138832250455703,"none",0.0771192786698366,0.0132443668066034,0.0550777261566121,0.107981638995856
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","mammals","PHSEALSJI",0.285278245585641,0.126857384217277,0.119330052888456,0.682004871652029,0.794063192965683,0.0877274561378031,0.639459852352428,0.986045256951246,-0.0269783715284507,0.0850771514935551,-0.193729588455819,0.139772845398917,"none",0.0849116165287303,0.0150429719464096,0.0600019233991855,0.12016252501699
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","mammals","PHSEALWA",0.482109103945059,0.156986843234143,0.254664037319121,0.912689481222075,0.760593564613392,0.061225908617592,0.649578676018879,0.89058122116449,-0.00075437344345245,0.0822192603823729,-0.161904123792903,0.160395376905998,"none",0.109617378214562,0.0182984697402313,0.0790288039415116,0.152045444285442
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","POLL5YZ",0.140010610126695,0.0345589960032125,0.0863085725164097,0.227126580552845,0.961212815137554,0.097326994970266,0.78818850221096,1.17221968271921,-0.00928824649088586,0.0769517878361072,-0.160113750649656,0.141537257667884,"none",0.033897538418619,0.00417422925315287,0.0266285248652335,0.0431508360548336
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","POLLNS-VI-IIIa",0.334060848991518,0.14197614484017,0.145230406641617,0.768411060807113,3.0815187405423,2.55309082394926,0.607458845710414,15.6319359169234,0.00368438108944273,0.0522174597768059,-0.0986618400730968,0.106030602251982,"none",0.0899644895842522,0.0113263430125729,0.0702917958128919,0.115143016230503
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","SHAKE4VWX",0.433497537207084,0.141451984717478,0.228681511355204,0.821754735006613,1.1393517661304,0.189967487253171,0.821735166108672,1.57973335026141,-0.0646288409844261,0.093953311196711,-0.24877733092998,0.119519648961127,"none",0.107733175606053,0.0170888739219502,0.0789455244837798,0.147018304103476
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","SSTHORNHPCOAST",0.0492618670915849,0.0124294000364687,0.0300426245071344,0.0807762833361208,0.931030685540259,0.00706249875265494,0.91729058451332,0.944976599620792,-0.00382828103793786,0.0782359247572595,-0.157170693562166,0.149514131486291,"none",0.00150838308764102,0.000238869440984277,0.0011058897466483,0.00205736561531305
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","STMARLINNEPAC",0.402799009278667,0.156442585891098,0.188141781965438,0.862365818910341,3.19339784795691,2.81616370631184,0.567008554281661,17.9852486145563,0.0968676345444889,0.099778113207419,-0.0986974673420523,0.29243273643103,"none",0.0915923911529184,0.0197011582108407,0.0600849873366366,0.139621667391015
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","WHAKE4T",0.0329706462765711,0.0180977852367848,0.0112431822010252,0.0966864626453934,5.35030633045937,2.96496518786018,1.8057676136317,15.8524151245477,-0.00383917010179238,0.0833554167524821,-0.167215786936657,0.159537446733073,"none",0.0718539172757973,0.00885207783340176,0.0564396536466893,0.0914779785892607
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","WHAKEGBGOM",0.355103682088539,0.029307579496496,0.302066198187468,0.417453610465144,1.52724797240886,0.116283129242843,1.31552387488102,1.77304753928386,0.00585419916320391,0.0368006063110965,-0.0662749892065453,0.0779833875329531,"none",0.0307771491440019,0.00351960731268598,0.024597165187872,0.0385098405526497
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","WHITNS-VIId",0.287442114127589,0.15811251576435,0.0977965728796506,0.844845238859389,0.935464271853585,0.19840235034255,0.617295051537214,1.41762582048141,-0.00159374136653464,0.0809353801179871,-0.160227086397789,0.15703960366472,"none",0.128414140420455,0.0181785199026916,0.0973000637080015,0.169477704654043
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","WMARLINATL",0.0915843586031449,0.00633205188808286,0.0799777155169916,0.104875397934659,1.12715316041603,0.0461265389085301,1.04027589294733,1.22128586815207,0.0654854134239598,0.0487635145814725,-0.0300910751557262,0.161061902003646,"none",0.00962465529291658,0.000928255896051216,0.00796689348371253,0.0116273663877705
"composite_pella_0.55p_random_cprey.Rdata","composite","random","composite","fish","YTROCKNPCOAST",0.249895428340355,0.0849308891172335,0.128368590224744,0.486472002193667,0.922989947961854,0.0851891443591893,0.770250933049887,1.10601676347914,-0.0234211251727995,0.0808749825646499,-0.181936090999513,0.135093840653914,"none",0.0799968337222425,0.00906271700519077,0.0640677873759329,0.099886287129499
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","birds","AFPENWCAPE",0.21272086445601,0.153599228961515,0.0516621171056287,0.875886795006744,0.645278389162938,0.135180909215124,0.427980125486563,0.972905456876849,-0.0228463720179774,0.0718742228759519,-0.163719848854843,0.118027104818888,"none",0.117399123339852,0.0190477797727114,0.0854194004375519,0.16135156756388
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","ALBANATL",0.122010395960242,0.00419005653355833,0.114068178564867,0.130505605591918,1.13509621819988,0.0257097909386143,1.08580718539273,1.18662267288795,-0.0164406308754565,0.0206083945394184,-0.0568330841727166,0.0239518224218035,"none",0.00601624102665493,0.000548491962232616,0.00503177243559044,0.00719332135030442
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","ALBANPAC",0.275275135622404,0.0514085333860331,0.190897124864578,0.396948881999604,1.0541546285695,0.0604546947673136,0.942080210535536,1.17956196139903,0.019074477138369,0.0599485119688273,-0.0984246063205325,0.136573560597271,"none",0.0225906893349383,0.00373315244585266,0.0163404607214191,0.031231631306377
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","birds","APUFFHERNYKEN",0.215579505074047,0.0823988368651064,0.101918984198019,0.455994762640838,0.51862935995851,0.0632070782158764,0.40842887734932,0.658563651905848,-0.0396627521517,0.0714823198201748,-0.179768098999243,0.100442594695843,"none",0.0554883142909772,0.00838296140883041,0.0412670009885495,0.0746105350303647
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","birds","ARCTERFOULA",0.167374267316213,0.152408753791269,0.0280919433525034,0.997230594128434,0.207090703313076,0.179796100580152,0.0377688742993508,1.13550006968149,-0.0178931007523019,0.0726087000040397,-0.16020615276022,0.124419951255616,"none",0.123665861862784,0.0168399804002547,0.0946971331302818,0.16149639260172
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","ARFLOUNDPCOAST",0.0702757331108286,0.0608278476961186,0.0128832676878667,0.383340530051671,2.76029270249415,4.08512287020067,0.151770626714925,50.2021765895044,0.0483831034190331,0.0792707999476475,-0.106987664478356,0.203753871316422,"none",0.0399637561090457,0.00450880337939542,0.0320353895013411,0.0498542963642264
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","BLACKROCKCAL",0.132625173987332,0.038671263088674,0.0748902701720851,0.23486945279744,2.67385098407827,1.40939361469166,0.951608844201554,7.51304396614249,-0.0613711599933255,0.0604890294669701,-0.179929657748587,0.0571873377619359,"none",0.0396126955166797,0.00457617487316685,0.0315863386830281,0.0496786177671271
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","BLUEFISHATLC",0.216771330428372,0.0353690953140581,0.157439810095686,0.298462057767523,1.57284802815518,0.34170239921513,1.02744645569202,2.4077662694407,-0.0292034714400655,0.0564389474162861,-0.139823808375986,0.0814168654958552,"none",0.0309504821287432,0.00439586915284728,0.0234298661250615,0.0408850967772715
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","birds","BRACORFIF",0.233822714386457,0.280836189886553,0.0222085320095202,2.46180439749974,0.968805081175424,0.501909560142004,0.350950362860938,2.67440465842523,-0.0224146601351615,0.0742214483974147,-0.167888698994094,0.123059378723771,"none",0.201885934254148,0.0356982881036092,0.142754692787722,0.285510266974395
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","birds","BRACORFIS",0.534442579483607,0.178563424998898,0.277651216243435,1.02873264749059,0.521677284594656,0.0739074339565658,0.395191579603252,0.688646224535636,-0.0342876407334523,0.0737934253339862,-0.178922754388065,0.110347472921161,"none",0.204259644675598,0.0225652113038053,0.164492426756323,0.25364087128952
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","birds","CGANNETWCAPE",0.940791444476636,0.630854547920686,0.25275716938971,3.50173466547955,0.764779169120463,0.091621556972159,0.604726644976472,0.967192668587211,-0.0236863368739477,0.0730961476800903,-0.166954786326925,0.119582112579029,"none",0.288903220090327,0.0510776574442886,0.204295338240805,0.40855102861025
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","CHTRACCH",0.235258005230421,0.0317067156624011,0.180643472354217,0.306384328775914,1.17941177510622,0.12026653969,0.965751645228576,1.4403414605936,-0.0702692255397991,0.0695000013198996,-0.206489228126802,0.0659507770472041,"none",0.0285992639207448,0.00462230495590631,0.0208342752866643,0.0392582840321762
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","CMACKPCOAST",0.119761681228001,0.0424452120686302,0.0597908363365019,0.239883921506564,0.338528460054456,0.0818612564505974,0.210745402951082,0.543791307720446,-0.0287408760511611,0.0724365231170614,-0.170716461360602,0.113234709258279,"none",0.0357867022334604,0.00496309300177636,0.0272690674827269,0.0469648644038741
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","COD3M",0.510469891372865,0.164849124342661,0.271069981614567,0.961299766378194,1.50405982471546,0.545525150345614,0.738800426022665,3.06198518116947,-0.0416634356200813,0.073069610431249,-0.184879872065329,0.101553000825167,"none",0.113163970950062,0.0167264186702879,0.0847017499906554,0.151190315697129
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","COD3NO",0.827441694928413,0.23894450637916,0.469815268741849,1.45729567355166,0.710666429761266,0.109803761214441,0.524983678234148,0.962023764411907,-0.0483324058718117,0.0768746662664093,-0.199006751753974,0.10234194001035,"none",0.182104841623732,0.0248962475283255,0.139299110849613,0.238064501205655
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","COD3Pn4RS",0.17957363378638,0.0283876014927995,0.131728366798923,0.244796855338439,5.01187426437486,1.27741508346758,3.04119222973853,8.2595514339002,0.0278271206164947,0.0689410059701892,-0.107297251085076,0.162951492318066,"none",0.0883649648906891,0.00986130047292773,0.0710045996832569,0.109969875965288
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","COD3Ps",1.17326712089196,0.336743358458242,0.668476557362971,2.05924309806224,0.748325043239087,0.0773881547940142,0.611028570248608,0.916471663691502,-0.0284354423854814,0.0701953717202809,-0.166018370957232,0.109147486186269,"none",0.311620670158057,0.0424134331128505,0.238654989187812,0.406894665811225
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","COD4TVn",0.158519688757766,0.0257909017854254,0.115236889167765,0.218059441775422,5.09004937281518,1.29550179282037,3.09081588786779,8.38244772824995,0.0140317522303541,0.0794321685796403,-0.141655298185741,0.169718802646449,"none",0.0931608858349494,0.0105256565120398,0.0746551871826651,0.116253819420705
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","birds","COMGUIFIUU",0.292862242212089,0.195089988710308,0.0793643784383207,1.0806900350155,0.774545214609685,0.0999329486831726,0.60148042435889,0.997406175128991,-0.0258185655107577,0.0736372220717119,-0.170147520771313,0.118510389749798,"none",0.105410075179055,0.019245483635074,0.073700292983061,0.150763090613599
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","mammals","GSEALSABLEISL",0.0974666593694957,0.0173398199055502,0.0687733479482023,0.138131267010647,5.04088940391677,1.36252845872757,2.96774927804123,8.56223474487435,-0.0482112338226686,0.0710083303717503,-0.187387561351299,0.090965093705962,"none",0.0406620041609575,0.0064628022877715,0.029778078453776,0.0555240186149779
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","birds","GUACORPERU",0.112970922019808,0.0930743344375906,0.0224733067868157,0.567892804698099,0.119646973820614,0.116857455026856,0.0176412885764394,0.811471241593398,-0.0827532764092471,0.0936853583569239,-0.266376578788818,0.100870025970324,"none",0.089862711031767,0.00893258199270312,0.0739547994633214,0.109192464756583
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","HAKENRTN",0.606873721904855,0.0500412445391046,0.516308357781675,0.713325106572046,2.08378660825585,0.274788555205741,1.60917541844881,2.69837991493315,-0.00837285014317202,0.044821125933242,-0.0962222569723264,0.0794765566859824,"none",0.0536572605166618,0.00655130285377879,0.0422375600598537,0.0681644868234107
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","HAKESOTH",0.655234248272416,0.0608710347027269,0.546158639217176,0.786093800007432,1.72434172369759,0.216415600092055,1.34831166361574,2.20524264553997,0.0442315004181221,0.0513587350385755,-0.0564316202574859,0.14489462109373,"none",0.0687553366964667,0.008661290195896,0.0537126216884322,0.0880109027570069
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","HMACKIIa-IVa-Vb-VIa-VII-VIII",0.114583527335851,0.0459568328263952,0.0522057618692536,0.251493020437238,1.10233805216602,0.246779974456046,0.710809382992181,1.7095288980823,-0.0311900289057279,0.070930788688766,-0.170214374735709,0.107834316924254,"none",0.0508430249801566,0.00656541562013634,0.039474148657759,0.0654862302806046
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","MACKNEICES",0.255221494052465,0.0663472411260871,0.153332878674646,0.424814375034251,1.70401043291367,0.46199955983079,1.00158110879991,2.89906781384662,-0.0531219775648415,0.062282146861972,-0.175194985414307,0.0689510302846236,"none",0.0545263011215917,0.00708071936274671,0.0422734804914487,0.0703305590038632
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","MONKSGBMATL",0.484703825561625,0.0364873836002025,0.418214210252594,0.561764265188827,1.03991515972733,0.0190915172604788,1.00316101560185,1.07801591430654,-0.0603366021320995,0.0411270879303245,-0.140945694475535,0.0202724902113366,"none",0.0181509346100224,0.00254555876124692,0.0137886240989649,0.0238933504062992
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","mammals","NFURSTGEORGE",0.121126342226598,0.0880674668214466,0.0291301794635211,0.503656038218636,0.597271404902945,0.113663604845883,0.411321131322616,0.867286176053369,-0.017681964628107,0.0729910088936156,-0.160744342059594,0.12538041280338,"none",0.0787836055754217,0.00892528850404822,0.0630961129050272,0.0983714562069177
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","mammals","NFURSTPAUL",0.0637922482746851,0.0757573361471552,0.00622147809300494,0.654097125973088,0.589770471764948,0.202467597997501,0.300926918858213,1.15585940495319,-0.0210306570395274,0.0725184802217479,-0.163166878274153,0.121105564195098,"none",0.0763109965915439,0.00842862562491407,0.0614567144951334,0.0947556056101202
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","PACBTUNA",0.261147880568985,0.0300250150142287,0.208458360342871,0.327155099049522,1.72897598933602,0.252826125187008,1.29812488240519,2.30282772652945,-0.1070820581204,0.0600856725522961,-0.2248499763229,0.0106858600821009,"none",0.0444692995145356,0.00413370911259749,0.0370624516073377,0.0533563893793243
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","birds","PERBOOPERU",0.682219548895884,0.160323982025128,0.43041276397176,1.08134226457615,0.564680609362636,0.0390346603270577,0.49312930136219,0.646613757708876,-0.0346799688788197,0.0713106440286057,-0.174448831174887,0.105088893417248,"none",0.176885288934367,0.0171862707200107,0.146213337817545,0.213991458702886
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","birds","PERPELPERU",0.473296619109408,0.158973134779702,0.245031827019932,0.914206502823711,0.368485320774179,0.0689052422465252,0.255414808144432,0.531611430881752,-0.0212373223887649,0.0716884239077605,-0.161746633247975,0.119271988470446,"none",0.183562876458519,0.0178324604775772,0.15173725589212,0.222063654806579
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","mammals","PHSEALJFUCA",0.537806586501623,0.205097074744686,0.254687287920748,1.13565120130585,0.766797529411097,0.0775567970618749,0.628905489039883,0.934923388899974,-0.0360245645209949,0.0748186559125615,-0.182669130109615,0.110620001067626,"none",0.14802241473762,0.0262031377839496,0.104627009313354,0.209416625865072
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","mammals","PHSEALOR",0.535245014129754,0.171959030956839,0.285154815166997,1.0046725845502,0.869674638846446,0.0369054927202375,0.800266381413473,0.945102774549669,-0.0349674907488623,0.0732956246148565,-0.178626914993981,0.108691933496256,"none",0.0770153185793332,0.0132217705218225,0.0550101177583473,0.107823061239969
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","mammals","PHSEALSJI",0.288067420955021,0.126911910732918,0.121472832973489,0.683139077144827,0.794846497765755,0.0862822239378888,0.642512952281449,0.983296839024248,-0.0369119543576588,0.074482216127186,-0.182897097966943,0.109073189251626,"none",0.0847811656511052,0.0150126311025111,0.0599197562779888,0.119957865245866
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","mammals","PHSEALWA",0.481015577918875,0.157351151310653,0.253341660504504,0.913296240894086,0.760825795837642,0.061656443787943,0.649087986890731,0.891798805867328,-0.0167802919257889,0.0723379571233213,-0.158562687887499,0.125002104035921,"none",0.109807775942216,0.0183244010629903,0.0791743409146263,0.152293628441793
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","POLL5YZ",0.139854662798571,0.0345652536035524,0.0861583882581785,0.227015930798187,0.962594778809589,0.0978901673101228,0.788641766674968,1.17491711363211,-0.0220239464351406,0.0687460882100679,-0.156766279326874,0.112718386456593,"none",0.0338933736476661,0.00417340481494013,0.026625732930196,0.0431447570000039
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","POLLNS-VI-IIIa",0.38797410940479,0.133944289480958,0.197209706726392,0.763268259291497,2.38243869003435,1.1902733634697,0.894851826806681,6.34296532871557,-0.0673217035518444,0.0552056442914136,-0.175524766363015,0.0408813592593261,"none",0.0869458744650352,0.01098415284967,0.0678753319314952,0.111374557904473
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","SHAKE4VWX",0.434445376807554,0.139631448778083,0.231394267797302,0.815676149742798,1.13904261379979,0.187709402949777,0.824637313553682,1.57331963364691,-0.0654921708149501,0.0808604290188796,-0.223978611691954,0.0929942700620539,"none",0.10762439693816,0.0169531026325224,0.0790362177013575,0.146553202483319
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","SSTHORNHPCOAST",0.0498490680527168,0.0124786774205535,0.0305191564108839,0.0814219617432876,0.930696551046006,0.00693648933210769,0.917199851158987,0.94439185640337,-0.0182401988702371,0.0695821476918407,-0.154621208346245,0.118140810605771,"none",0.00150845715542202,0.000238805045923572,0.00110605344658491,0.00205726314290655
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","STMARLINNEPAC",0.344670313356077,0.0623478846650098,0.241783153470842,0.491339546215749,5.16130761885084,2.65232835022131,1.88508261257789,14.1315272649925,0.00208784969560469,0.0731734223277899,-0.141332058066863,0.145507757458073,"none",0.102785721716171,0.019037561029541,0.0714946823624523,0.147771893511659
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","WHAKE4T",0.0327884053453247,0.0181380689041079,0.0110876454625151,0.096961931974099,5.34404273183814,2.96776451700022,1.79951040212054,15.8703126617431,-0.0194481331674971,0.0731271647915401,-0.162777376158916,0.123881109823922,"none",0.0719094837865492,0.00885760979502355,0.0564853222473209,0.0915454431826887
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","WHAKEGBGOM",0.353412637752338,0.0291665749924822,0.30063012270764,0.415462334240305,1.53479699888732,0.11760371848862,1.32076782580025,1.7835093964121,0.00119140326414365,0.0362579441282189,-0.0698741672271653,0.0722569737554526,"none",0.0307811341209777,0.0035200589638983,0.0246003563531185,0.0385148167844938
"composite_pella_0.55p_random_prey1.Rdata","composite","random","primary","fish","WHITNS-VIId",0.286753105435853,0.157076772842458,0.0980010849452364,0.839045236316055,0.934503663915202,0.197430151359692,0.617655871667906,1.41388941306864,-0.0160984258204802,0.0718278794356167,-0.156881069514289,0.124684217873329,"none",0.128536803260356,0.0181965109370028,0.0973920753047265,0.1696412130114
