"stockid","stocklong","year","catch","catch_sd","catch_type","catch_units","tb","tb_sd","tb_units","sp","sp_sd","sp_units","prey1","prey1_stocks","prey1_b","prey1_b_sd","prey1_lag1_b","prey1_lag1_b_sd","prey1_lag2_b","prey1_lag2_b_sd","prey1_btype","prey1_bunits","prey_impt","prey_stocks","prey_b","prey_b_sd","prey_lag1_b","prey_lag1_b_sd","prey_lag2_b","prey_lag2_b_sd","prey_btype","prey_bunits","sst_c","sst_c_sd","sst_c_sd2"
"MACKNEICES","Mackerel ICES Northeast Atlantic",1983,672000,0.116464471403813,"tc","MT",5210000,0.902946273830156,"MT",602000,0.104332755632582,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",657900,0.201197933393457,NA,NA,NA,NA,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",657900,0.201197933393457,NA,NA,NA,NA,"ssb","MT",6.91208334763845,-0.713436100218032,-1.50849519540692
"MACKNEICES","Mackerel ICES Northeast Atlantic",1984,642000,0.111265164644714,"tc","MT",5140000,0.890814558058926,"MT",762000,0.132062391681109,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",343400,-0.753730635230351,657900,0.185006495533084,NA,NA,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",343400,-0.753730635230351,657900,0.185006495533084,NA,NA,"ssb","MT",7.53875009218852,-0.0867693556679621,-0.183465843813726
"MACKNEICES","Mackerel ICES Northeast Atlantic",1985,614000,0.106412478336222,"tc","MT",5260000,0.911611785095321,"MT",184000,0.0318890814558059,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",8e+05,0.632661684113467,343400,-0.755860986629006,657900,0.195740551940834,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",8e+05,0.632661684113467,343400,-0.755860986629006,657900,0.195740551940834,"ssb","MT",7.5103333791097,-0.115186068746779,-0.243550377152525
"MACKNEICES","Mackerel ICES Northeast Atlantic",1986,602000,0.104332755632582,"tc","MT",4830000,0.837088388214905,"MT",412000,0.0714038128249567,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",541800,-0.15132100720185,8e+05,0.610117049476591,343400,-0.730726150768645,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",541800,-0.15132100720185,8e+05,0.610117049476591,343400,-0.730726150768645,"ssb","MT",7.16699997584025,-0.458519472016229,-0.969497366793771
"MACKNEICES","Mackerel ICES Northeast Atlantic",1987,655000,0.113518197573657,"tc","MT",4640000,0.804159445407279,"MT",785000,0.136048526863085,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",1625000,3.1376412361473,541800,-0.162321691045672,8e+05,0.61434442620162,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",1625000,3.1376412361473,541800,-0.162321691045672,8e+05,0.61434442620162,"ssb","MT",7.44791662693024,-0.177602820926243,-0.37552487458383
"MACKNEICES","Mackerel ICES Northeast Atlantic",1988,680000,0.117850953206239,"tc","MT",4770000,0.826689774696707,"MT",370000,0.0641247833622184,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",1203000,1.85630624104636,1625000,3.07821139855044,541800,-0.146271480442538,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",1203000,1.85630624104636,1625000,3.07821139855044,541800,-0.146271480442538,"ssb","MT",7.103666583697,-0.521852864159478,-1.10341001535153
"MACKNEICES","Mackerel ICES Northeast Atlantic",1989,590000,0.102253032928943,"tc","MT",4460000,0.772963604852686,"MT",520000,0.0901213171577123,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",442500,-0.452829455101195,1203000,1.81574374363024,1625000,3.04466248577339,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",442500,-0.452829455101195,1203000,1.81574374363024,1625000,3.04466248577339,"ssb","MT",7.20199998219808,-0.4235194656584,-0.895493063655957
"MACKNEICES","Mackerel ICES Northeast Atlantic",1990,628000,0.108838821490468,"tc","MT",4390000,0.760831889081456,"MT",598000,0.103639514731369,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",676000,0.256155666595654,442500,-0.459390501788742,1203000,1.80151797530152,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",676000,0.256155666595654,442500,-0.459390501788742,1203000,1.80151797530152,"ssb","MT",7.41199986139933,-0.213519586457147,-0.451467580905205
"MACKNEICES","Mackerel ICES Northeast Atlantic",1991,668000,0.1157712305026,"tc","MT",4360000,0.755632582322357,"MT",128000,0.0221837088388215,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",637000,0.1377384514086,676000,0.239154989737007,442500,-0.438793399612813,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",637000,0.1377384514086,676000,0.239154989737007,442500,-0.438793399612813,"ssb","MT",7.53958328564962,-0.0859361622068624,-0.18170413266324
"MACKNEICES","Mackerel ICES Northeast Atlantic",1992,760000,0.131715771230503,"tc","MT",3820000,0.662045060658579,"MT",430000,0.0745233968804159,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",677000,0.259192005446604,637000,0.12248143868988,676000,0.249060257247803,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",677000,0.259192005446604,637000,0.12248143868988,676000,0.249060257247803,"ssb","MT",7.04616673787435,-0.579352709982131,-1.22498816528479
"MACKNEICES","Mackerel ICES Northeast Atlantic",1993,825000,0.142980935875217,"tc","MT",3490000,0.604852686308492,"MT",375000,0.0649913344887348,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",693000,0.307773427061806,677000,0.242146619251036,637000,0.134172494431683,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",693000,0.307773427061806,677000,0.242146619251036,637000,0.134172494431683,"ssb","MT",6.6954167286555,-0.930102719200982,-1.96661688793265
"MACKNEICES","Mackerel ICES Northeast Atlantic",1994,821000,0.142287694974003,"tc","MT",3040000,0.52686308492201,"MT",781000,0.135355285961872,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",563000,-0.0869506235617077,693000,0.290012691475498,677000,0.252006097320011,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",563000,-0.0869506235617077,693000,0.290012691475498,677000,0.252006097320011,"ssb","MT",7.33450003465017,-0.291019413206313,-0.615333856049199
"MACKNEICES","Mackerel ICES Northeast Atlantic",1995,756000,0.131022530329289,"tc","MT",3e+06,0.519930675909879,"MT",536000,0.092894280762565,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",859000,0.811805676319523,563000,-0.098899145348259,693000,0.299139538475342,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",859000,0.811805676319523,563000,-0.098899145348259,693000,0.299139538475342,"ssb","MT",7.02375002702077,-0.601769420835708,-1.27238624425656
"MACKNEICES","Mackerel ICES Northeast Atlantic",1996,564000,0.0977469670710572,"tc","MT",2780000,0.481802426343154,"MT",614000,0.106412478336222,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",920000,0.99702234622748,859000,0.786623190804296,563000,-0.0838196709117242,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",920000,0.99702234622748,859000,0.786623190804296,563000,-0.0838196709117242,"ssb","MT",7.37449999650319,-0.251019451353286,-0.530757605627737
"MACKNEICES","Mackerel ICES Northeast Atlantic",1997,570000,0.0987868284228769,"tc","MT",2830000,0.490467937608319,"MT",5e+05,0.0866551126516465,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",595000,0.0102122196686956,920000,0.96911259116006,859000,0.788148990461903,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",595000,0.0102122196686956,920000,0.96911259116006,859000,0.788148990461903,"ssb","MT",7.58958339691162,-0.0359360509448585,-0.0759834835602664
"MACKNEICES","Mackerel ICES Northeast Atlantic",1998,667000,0.115597920277296,"tc","MT",2760000,0.478336221837088,"MT",1037000,0.179722703639515,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",1224000,1.92006935691631,595000,-0.00316700089933409,920000,0.967845234866604,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",1224000,1.92006935691631,595000,-0.00316700089933409,920000,0.967845234866604,"ssb","MT",7.58949999014537,-0.0360194577111139,-0.0761598395171941
"MACKNEICES","Mackerel ICES Northeast Atlantic",1999,640000,0.110918544194107,"tc","MT",3130000,0.542461005199307,"MT",6e+05,0.103986135181976,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",514000,-0.235731227258263,1224000,1.87856796342485,595000,0.0104472113989382,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",514000,-0.235731227258263,1224000,1.87856796342485,595000,0.0104472113989382,"ssb","MT",7.62116666634877,-0.00435278150770468,-0.00920355724783472
"MACKNEICES","Mackerel ICES Northeast Atlantic",2000,739000,0.128076256499133,"tc","MT",3090000,0.535528596187175,"MT",459000,0.0795493934142114,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",266400,-0.987528726753509,514000,-0.245488991535675,1224000,1.8633806168179,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",266400,-0.987528726753509,514000,-0.245488991535675,1224000,1.8633806168179,"ssb","MT",7.6678333679835,0.0423139201270208,0.0894689029486117
"MACKNEICES","Mackerel ICES Northeast Atlantic",2001,737000,0.127729636048527,"tc","MT",2810000,0.487001733102253,"MT",867000,0.150259965337955,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",286500,-0.926498315849412,266400,-0.986216459209232,514000,-0.228165834449926,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",286500,-0.926498315849412,266400,-0.986216459209232,514000,-0.228165834449926,"ssb","MT",7.72791663805644,0.102397190199958,0.216509466499661
"MACKNEICES","Mackerel ICES Northeast Atlantic",2002,773000,0.133968804159445,"tc","MT",2940000,0.509532062391681,"MT",1133000,0.196360485268631,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",219900,-1.12871848332269,286500,-0.926084705977251,266400,-0.957555836328677,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",219900,-1.12871848332269,286500,-0.926084705977251,266400,-0.957555836328677,"ssb","MT",7.76708324750264,0.141563799646165,0.299323669694491
"MACKNEICES","Mackerel ICES Northeast Atlantic",2003,679000,0.117677642980936,"tc","MT",3300000,0.571923743500866,"MT",689000,0.119410745233969,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",360600,-0.701505606994009,219900,-1.12532723161158,286500,-0.898344450877292,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",360600,-0.701505606994009,219900,-1.12532723161158,286500,-0.898344450877292,"ssb","MT",8.65125000476837,1.02573055691189,2.16881317949958
"MACKNEICES","Mackerel ICES Northeast Atlantic",2004,660000,0.114384748700173,"tc","MT",3310000,0.5736568457539,"MT",450000,0.0779896013864818,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",139900,-1.3716255913987,360600,-0.704404958987709,219900,-1.09453739968636,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",139900,-1.3716255913987,360600,-0.704404958987709,219900,-1.09453739968636,"ssb","MT",8.3137499888738,0.688230541017321,1.45520035240669
"MACKNEICES","Mackerel ICES Northeast Atlantic",2005,550000,0.0953206239168111,"tc","MT",3100000,0.537261698440208,"MT",860000,0.149046793760832,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",262800,-0.998459546616929,139900,-1.36465759273389,360600,-0.680057701526664,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",262800,-0.998459546616929,139900,-1.36465759273389,360600,-0.680057701526664,"ssb","MT",7.66791673501333,0.0423972871568461,0.0896451748865026
"MACKNEICES","Mackerel ICES Northeast Atlantic",2006,481000,0.0833622183708839,"tc","MT",3410000,0.590987868284229,"MT",741000,0.12842287694974,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",235100,-1.08256613278825,262800,-0.996986325459736,139900,-1.33020460546301,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",235100,-1.08256613278825,262800,-0.996986325459736,139900,-1.33020460546301,"ssb","MT",7.85625008742015,0.230730639563666,0.487858774049404
"MACKNEICES","Mackerel ICES Northeast Atlantic",2007,586000,0.10155979202773,"tc","MT",3670000,0.636048526863085,"MT",1306000,0.226343154246101,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",376100,-0.654442354804282,235100,-1.07985446299834,262800,-0.968160860588626,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",376100,-0.654442354804282,235100,-1.07985446299834,262800,-0.968160860588626,"ssb","MT",7.94949996471405,0.323980516857571,0.685027086428257
"MACKNEICES","Mackerel ICES Northeast Atlantic",2008,623000,0.107972270363951,"tc","MT",4390000,0.760831889081456,"MT",1013000,0.175563258232236,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",461200,-0.396049918588428,376100,-0.658034701520261,235100,-1.04976063058879,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",461200,-0.396049918588428,376100,-0.658034701520261,235100,-1.04976063058879,"ssb","MT",8.01624997456869,0.390730526712206,0.826163859754291
"MACKNEICES","Mackerel ICES Northeast Atlantic",2009,738000,0.12790294627383,"tc","MT",4780000,0.82842287694974,"MT",1088000,0.188561525129983,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",423200,-0.511430794924532,461200,-0.403447029876401,376100,-0.634397180407437,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",423200,-0.511430794924532,461200,-0.403447029876401,376100,-0.634397180407437,"ssb","MT",8.30958330631256,0.684063858456081,1.4463902843116
"MACKNEICES","Mackerel ICES Northeast Atlantic",2010,876000,0.151819757365685,"tc","MT",5130000,0.889081455805893,"MT",1516000,0.262738301559792,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",557400,-0.103954121127028,423200,-0.5171289514095,461200,-0.383706190262519,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",557400,-0.103954121127028,423200,-0.5171289514095,461200,-0.383706190262519,"ssb","MT",8.30458339055379,0.679063942697313,1.43581842104699
"MACKNEICES","Mackerel ICES Northeast Atlantic",2011,947000,0.164124783362218,"tc","MT",5770000,1,"MT",727000,0.125996533795494,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",725000,0.404936270292209,557400,-0.115652270626821,423200,-0.495648113006431,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",725000,0.404936270292209,557400,-0.115652270626821,423200,-0.495648113006431,"ssb","MT",8.27375002702077,0.648230579164293,1.37062410198523
"MACKNEICES","Mackerel ICES Northeast Atlantic",2012,892000,0.154592720970537,"tc","MT",5550000,0.961871750433276,"MT",952000,0.164991334488735,"MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",463400,-0.389369973116338,725000,0.385744835924423,557400,-0.10031637531609,"ssb","MT","Sandeel spp.","SEELNSSA1, SEELNSSA2, SEELNSSA3",463400,-0.389369973116338,725000,0.385744835924423,557400,-0.10031637531609,"ssb","MT",8.15199999014536,0.526480542288885,1.11319481629161
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1980,6600,0.0448979591836735,"tc","MT",104000,0.707482993197279,"MT",14600,0.0993197278911565,"MT","Northern shortfin squid","ILLEXNWATLC",3.3,1.00900807402764,6.1,2.16081944744119,4.5,1.27588998330655,"tb","relative","Northern shortfin squid","ILLEXNWATLC",3.3,1.00900807402764,6.1,2.16081944744119,4.5,1.27588998330655,"tb","relative",13.9137499729792,0.0114839321527729,0.0260574157676906
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1981,4590,0.0312244897959184,"tc","MT",112000,0.761904761904762,"MT",13590,0.0924489795918367,"MT","Northern shortfin squid","ILLEXNWATLC",9.3,4.22792953718331,3.3,0.80821707621403,6.1,2.02768918026906,"tb","relative","Northern shortfin squid","ILLEXNWATLC",9.3,4.22792953718331,3.3,0.80821707621403,6.1,2.02768918026906,"tb","relative",13.6210830609004,-0.281182979926085,-0.638013331780531
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1982,4310,0.0293197278911565,"tc","MT",121000,0.82312925170068,"MT",13310,0.0905442176870748,"MT","Northern shortfin squid","ILLEXNWATLC",0.6,-0.439506584392408,9.3,3.70665072884366,3.3,0.712040585584677,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.6,-0.439506584392408,9.3,3.70665072884366,3.3,0.712040585584677,"tb","relative",13.6079168717066,-0.29434916911981,-0.667887843518581
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1983,4770,0.0324489795918367,"tc","MT",130000,0.884353741496599,"MT",12770,0.0868707482993197,"MT","Northern shortfin squid","ILLEXNWATLC",0.2,-0.654101348602786,0.6,-0.496078067469301,9.3,3.53128757419406,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.2,-0.654101348602786,0.6,-0.496078067469301,9.3,3.53128757419406,"tb","relative",14.132749915123,0.230483874296532,0.52297541124385
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1984,4380,0.0297959183673469,"tc","MT",138000,0.938775510204082,"MT",9380,0.0638095238095238,"MT","Northern shortfin squid","ILLEXNWATLC",0.5,-0.493155275445003,0.2,-0.68930697764461,0.6,-0.556620559289545,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.5,-0.493155275445003,0.2,-0.68930697764461,0.6,-0.556620559289545,"tb","relative",14.0361666679382,0.133900627111778,0.303824880344982
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1985,4900,0.0333333333333333,"tc","MT",143000,0.972789115646258,"MT",7900,0.0537414965986395,"MT","Northern shortfin squid","ILLEXNWATLC",0.4,-0.546803966497597,0.5,-0.544385295013129,0.2,-0.744570358530171,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.4,-0.546803966497597,0.5,-0.544385295013129,0.2,-0.744570358530171,"tb","relative",14.5001664956411,0.597900454814619,1.35665558900346
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1986,4660,0.0317006802721088,"tc","MT",146000,0.993197278911565,"MT",5660,0.0385034013605442,"MT","Northern shortfin squid","ILLEXNWATLC",0.3,-0.600452657550192,0.4,-0.592692522556956,0.5,-0.603608009099701,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.3,-0.600452657550192,0.4,-0.592692522556956,0.5,-0.603608009099701,"tb","relative",14.2427501281103,0.340484087283796,0.772569474166938
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1987,4800,0.0326530612244898,"tc","MT",147000,1,"MT",2800,0.019047619047619,"MT","Northern shortfin squid","ILLEXNWATLC",1.5,0.0433316350809416,0.3,-0.640999750100783,0.4,-0.650595458909858,"tb","relative","Northern shortfin squid","ILLEXNWATLC",1.5,0.0433316350809416,0.3,-0.640999750100783,0.4,-0.650595458909858,"tb","relative",13.7210001150767,-0.181265925749754,-0.411298284328177
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1988,5630,0.0382993197278912,"tc","MT",145000,0.986394557823129,"MT",2630,0.017891156462585,"MT","Northern shortfin squid","ILLEXNWATLC",3,0.848062000869858,1.5,-0.0613130195748575,0.3,-0.697582908720014,"tb","relative","Northern shortfin squid","ILLEXNWATLC",3,0.848062000869858,1.5,-0.0613130195748575,0.3,-0.697582908720014,"tb","relative",13.2609998782476,-0.641266162578875,-1.45505379113848
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1989,11100,0.0755102040816327,"tc","MT",142000,0.965986394557823,"MT",2100,0.0142857142857143,"MT","Northern shortfin squid","ILLEXNWATLC",3.3,1.00900807402764,3,0.663295393582549,1.5,-0.133733510998137,"tb","relative","Northern shortfin squid","ILLEXNWATLC",3.3,1.00900807402764,3,0.663295393582549,1.5,-0.133733510998137,"tb","relative",13.9245833953222,0.0223173544957103,0.0506388036078083
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1990,8810,0.0599319727891156,"tc","MT",133000,0.904761904761905,"MT",3810,0.0259183673469388,"MT","Northern shortfin squid","ILLEXNWATLC",2.4,0.526169854554291,3.3,0.80821707621403,3,0.571078236154208,"tb","relative","Northern shortfin squid","ILLEXNWATLC",2.4,0.526169854554291,3.3,0.80821707621403,3,0.571078236154208,"tb","relative",13.9727501471837,0.0704841063572825,0.159930731036439
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1991,10900,0.0741496598639456,"tc","MT",128000,0.870748299319728,"MT",4900,0.0333333333333333,"MT","Northern shortfin squid","ILLEXNWATLC",0.7,-0.385857893339814,2.4,0.373452028319586,3.3,0.712040585584677,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.7,-0.385857893339814,2.4,0.373452028319586,3.3,0.712040585584677,"tb","relative",14.36516670386,0.46290066303351,1.05033666825447
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1992,14700,0.1,"tc","MT",122000,0.829931972789116,"MT",6700,0.045578231292517,"MT","Northern shortfin squid","ILLEXNWATLC",0.8,-0.332209202287219,0.7,-0.447770839925474,2.4,0.28915353729327,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.8,-0.332209202287219,0.7,-0.447770839925474,2.4,0.28915353729327,"tb","relative",13.210416952769,-0.691849088057493,-1.56982809513192
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1993,16200,0.110204081632653,"tc","MT",114000,0.775510204081633,"MT",11200,0.0761904761904762,"MT","Northern shortfin squid","ILLEXNWATLC",1.6,0.0969803261335361,0.8,-0.399463612381647,0.7,-0.509633109479389,"tb","relative","Northern shortfin squid","ILLEXNWATLC",1.6,0.0969803261335361,0.8,-0.399463612381647,0.7,-0.509633109479389,"tb","relative",13.5177498658498,-0.384516174976641,-0.87247971404543
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1994,14100,0.0959183673469388,"tc","MT",109000,0.741496598639456,"MT",15100,0.102721088435374,"MT","Northern shortfin squid","ILLEXNWATLC",0.9,-0.278560511234625,1.6,-0.0130057920310303,0.8,-0.462645659669232,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.9,-0.278560511234625,1.6,-0.0130057920310303,0.8,-0.462645659669232,"tb","relative",13.785333275795,-0.116932765031471,-0.26532424911227
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1995,17300,0.117687074829932,"tc","MT",110000,0.748299319727891,"MT",16300,0.110884353741497,"MT","Northern shortfin squid","ILLEXNWATLC",0.7,-0.385857893339814,0.9,-0.35115638483782,1.6,-0.086746061187981,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.7,-0.385857893339814,0.9,-0.35115638483782,1.6,-0.086746061187981,"tb","relative",14.3643335898717,0.462067549045271,1.04844630550375
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1996,18000,0.122448979591837,"tc","MT",109000,0.741496598639456,"MT",17000,0.115646258503401,"MT","Northern shortfin squid","ILLEXNWATLC",0.9,-0.278560511234625,0.7,-0.447770839925474,0.9,-0.415658209859076,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.9,-0.278560511234625,0.7,-0.447770839925474,0.9,-0.415658209859076,"tb","relative",13.0844999949137,-0.817766045912718,-1.85553777012718
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1997,20300,0.138095238095238,"tc","MT",108000,0.73469387755102,"MT",17300,0.117687074829932,"MT","Northern shortfin squid","ILLEXNWATLC",0.5,-0.493155275445003,0.9,-0.35115638483782,0.7,-0.509633109479389,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.5,-0.493155275445003,0.9,-0.35115638483782,0.7,-0.509633109479389,"tb","relative",13.3877501090368,-0.51451593178969,-1.16745339273948
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1998,20600,0.140136054421769,"tc","MT",105000,0.714285714285714,"MT",18600,0.126530612244898,"MT","Northern shortfin squid","ILLEXNWATLC",1.4,-0.0103170559716529,0.5,-0.544385295013129,0.9,-0.415658209859076,"tb","relative","Northern shortfin squid","ILLEXNWATLC",1.4,-0.0103170559716529,0.5,-0.544385295013129,0.9,-0.415658209859076,"tb","relative",13.8478331565857,-0.0544328842407609,-0.123509985711088
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1999,17500,0.119047619047619,"tc","MT",103000,0.700680272108844,"MT",20500,0.139455782312925,"MT","Northern shortfin squid","ILLEXNWATLC",0.2,-0.654101348602786,1.4,-0.109620247118685,0.5,-0.603608009099701,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.2,-0.654101348602786,1.4,-0.109620247118685,0.5,-0.603608009099701,"tb","relative",14.7336668173472,0.831400776520754,1.8864754175817
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2000,13400,0.091156462585034,"tc","MT",106000,0.72108843537415,"MT",18400,0.125170068027211,"MT","Northern shortfin squid","ILLEXNWATLC",0.7,-0.385857893339814,0.2,-0.68930697764461,1.4,-0.180720960808294,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.7,-0.385857893339814,0.2,-0.68930697764461,1.4,-0.180720960808294,"tb","relative",14.0893334150314,0.187067374204979,0.424461959665298
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2001,14200,0.0965986394557823,"tc","MT",111000,0.755102040816326,"MT",18200,0.123809523809524,"MT","Northern shortfin squid","ILLEXNWATLC",0.3,-0.600452657550192,0.7,-0.447770839925474,0.2,-0.744570358530171,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.3,-0.600452657550192,0.7,-0.447770839925474,0.2,-0.744570358530171,"tb","relative",14.2445000807444,0.342234039917971,0.776540173641285
"MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2002,12700,0.0863945578231293,"tc","MT",115000,0.782312925170068,"MT",17700,0.120408163265306,"MT","Northern shortfin squid","ILLEXNWATLC",0.4,-0.546803966497597,0.3,-0.640999750100783,0.7,-0.509633109479389,"tb","relative","Northern shortfin squid","ILLEXNWATLC",0.4,-0.546803966497597,0.3,-0.640999750100783,0.7,-0.509633109479389,"tb","relative",14.6677498022715,0.76548376144507,1.73690756528666
